year,industry_code_ANZSIC,industry_name_ANZSIC,rme_size_grp,variable,value,unit
2020,B,Mining,e_20-49,Salaries and wages paid,80,DOLLARS(millions)
2020,B,Mining,e_20-49,"Sales, government funding, grants and subsidies",298,DOLLARS(millions)
2020,B,Mining,e_20-49,Total income,300,DOLLARS(millions)
2020,B,Mining,e_20-49,Total expenditure,296,DOLLARS(millions)
2020,B,Mining,e_20-49,Operating profit before tax,30,DOLLARS(millions)
2020,B,Mining,e_20-49,Total assets,361,DOLLARS(millions)
2020,B,Mining,e_20-49,Fixed tangible assets,174,DOLLARS(millions)
2020,B,Mining,f_50-99,Activity unit,6,COUNT
2020,B,Mining,f_50-99,Rolling mean employees,555,COUNT
2020,B,Mining,f_50-99,Salaries and wages paid,98,DOLLARS(millions)
2020,B,Mining,f_50-99,"Sales, government funding, grants and subsidies",602,DOLLARS(millions)
2020,B,Mining,f_50-99,Total income,619,DOLLARS(millions)
2020,B,Mining,f_50-99,Total expenditure,461,DOLLARS(millions)
2020,B,Mining,f_50-99,Operating profit before tax,C,DOLLARS(millions)
2020,B,Mining,f_50-99,Total assets,C,DOLLARS(millions)
2020,B,Mining,f_50-99,Fixed tangible assets,C,DOLLARS(millions)
2020,B,Mining,g_100-199,Activity unit,9,COUNT
2020,B,Mining,g_100-199,Rolling mean employees,1293,COUNT
2020,B,Mining,g_100-199,Salaries and wages paid,132,DOLLARS(millions)
2020,B,Mining,g_100-199,"Sales, government funding, grants and subsidies",1519,DOLLARS(millions)
2020,B,Mining,g_100-199,Total income,1939,DOLLARS(millions)
2020,B,Mining,g_100-199,Total expenditure,1469,DOLLARS(millions)
2020,B,Mining,g_100-199,Operating profit before tax,435,DOLLARS(millions)
2020,B,Mining,g_100-199,Total assets,5626,DOLLARS(millions)
2020,B,Mining,g_100-199,Fixed tangible assets,3162,DOLLARS(millions)
2020,B,Mining,h_200+,Activity unit,3,COUNT
2020,B,Mining,h_200+,Rolling mean employees,1851,COUNT
2020,B,Mining,h_200+,Salaries and wages paid,179,DOLLARS(millions)
2020,B,Mining,h_200+,"Sales, government funding, grants and subsidies",1000,DOLLARS(millions)
2020,B,Mining,h_200+,Total income,1013,DOLLARS(millions)
2020,B,Mining,h_200+,Total expenditure,879,DOLLARS(millions)
2020,B,Mining,h_200+,Operating profit before tax,C,DOLLARS(millions)
2020,B,Mining,h_200+,Total assets,1176,DOLLARS(millions)
2020,B,Mining,h_200+,Fixed tangible assets,C,DOLLARS(millions)
2020,B,Mining,i_Industry_Total,Activity unit,687,COUNT
2020,B,Mining,i_Industry_Total,Rolling mean employees,5553,COUNT
2020,B,Mining,i_Industry_Total,Salaries and wages paid,656,DOLLARS(millions)
2020,B,Mining,i_Industry_Total,"Sales, government funding, grants and subsidies",5154,DOLLARS(millions)
2020,B,Mining,i_Industry_Total,Total income,5669,DOLLARS(millions)
2020,B,Mining,i_Industry_Total,Total expenditure,4977,DOLLARS(millions)
2020,B,Mining,i_Industry_Total,Operating profit before tax,C,DOLLARS(millions)
2020,B,Mining,i_Industry_Total,Total assets,17740,DOLLARS(millions)
2020,B,Mining,i_Industry_Total,Fixed tangible assets,8405,DOLLARS(millions)
2020,C,Manufacturing,a_0,Activity unit,9267,COUNT
2020,C,Manufacturing,a_0,Rolling mean employees,0,COUNT
2020,C,Manufacturing,a_0,Salaries and wages paid,405,DOLLARS(millions)
2020,C,Manufacturing,a_0,"Sales, government funding, grants and subsidies",2563,DOLLARS(millions)
2020,C,Manufacturing,a_0,Total income,2598,DOLLARS(millions)
2020,C,Manufacturing,a_0,Total expenditure,2353,DOLLARS(millions)
2020,C,Manufacturing,a_0,Operating profit before tax,259,DOLLARS(millions)
2020,C,Manufacturing,a_0,Total assets,3817,DOLLARS(millions)
2020,C,Manufacturing,a_0,Fixed tangible assets,2074,DOLLARS(millions)
2020,C,Manufacturing,b_1-5,Activity unit,6357,COUNT
2020,C,Manufacturing,b_1-5,Rolling mean employees,14619,COUNT
2020,C,Manufacturing,b_1-5,Salaries and wages paid,837,DOLLARS(millions)
2020,C,Manufacturing,b_1-5,"Sales, government funding, grants and subsidies",4795,DOLLARS(millions)
2020,C,Manufacturing,b_1-5,Total income,4855,DOLLARS(millions)
2020,C,Manufacturing,b_1-5,Total expenditure,4685,DOLLARS(millions)
2020,C,Manufacturing,b_1-5,Operating profit before tax,171,DOLLARS(millions)
2020,C,Manufacturing,b_1-5,Total assets,2996,DOLLARS(millions)
2020,C,Manufacturing,b_1-5,Fixed tangible assets,752,DOLLARS(millions)
2020,C,Manufacturing,c_6-9,Activity unit,1866,COUNT
2020,C,Manufacturing,c_6-9,Rolling mean employees,13449,COUNT
2020,C,Manufacturing,c_6-9,Salaries and wages paid,680,DOLLARS(millions)
2020,C,Manufacturing,c_6-9,"Sales, government funding, grants and subsidies",2912,DOLLARS(millions)
2020,C,Manufacturing,c_6-9,Total income,2920,DOLLARS(millions)
2020,C,Manufacturing,c_6-9,Total expenditure,2734,DOLLARS(millions)
2020,C,Manufacturing,c_6-9,Operating profit before tax,209,DOLLARS(millions)
2020,C,Manufacturing,c_6-9,Total assets,1756,DOLLARS(millions)
2020,C,Manufacturing,c_6-9,Fixed tangible assets,435,DOLLARS(millions)
2020,C,Manufacturing,d_10-19,Activity unit,1881,COUNT
2020,C,Manufacturing,d_10-19,Rolling mean employees,25500,COUNT
2020,C,Manufacturing,d_10-19,Salaries and wages paid,1351,DOLLARS(millions)
2020,C,Manufacturing,d_10-19,"Sales, government funding, grants and subsidies",5297,DOLLARS(millions)
2020,C,Manufacturing,d_10-19,Total income,5330,DOLLARS(millions)
2020,C,Manufacturing,d_10-19,Total expenditure,5083,DOLLARS(millions)
2020,C,Manufacturing,d_10-19,Operating profit before tax,302,DOLLARS(millions)
2020,C,Manufacturing,d_10-19,Total assets,3823,DOLLARS(millions)
2020,C,Manufacturing,d_10-19,Fixed tangible assets,849,DOLLARS(millions)
2020,C,Manufacturing,e_20-49,Activity unit,1161,COUNT
2020,C,Manufacturing,e_20-49,Rolling mean employees,35316,COUNT
2020,C,Manufacturing,e_20-49,Salaries and wages paid,2058,DOLLARS(millions)
2020,C,Manufacturing,e_20-49,"Sales, government funding, grants and subsidies",11856,DOLLARS(millions)
2020,C,Manufacturing,e_20-49,Total income,11902,DOLLARS(millions)
2020,C,Manufacturing,e_20-49,Total expenditure,11358,DOLLARS(millions)
2020,C,Manufacturing,e_20-49,Operating profit before tax,695,DOLLARS(millions)
2020,C,Manufacturing,e_20-49,Total assets,7747,DOLLARS(millions)
2020,C,Manufacturing,e_20-49,Fixed tangible assets,2071,DOLLARS(millions)
2020,C,Manufacturing,f_50-99,Activity unit,438,COUNT
2020,C,Manufacturing,f_50-99,Rolling mean employees,30279,COUNT
2020,C,Manufacturing,f_50-99,Salaries and wages paid,1847,DOLLARS(millions)
2020,C,Manufacturing,f_50-99,"Sales, government funding, grants and subsidies",9742,DOLLARS(millions)
2020,C,Manufacturing,f_50-99,Total income,9849,DOLLARS(millions)
2020,C,Manufacturing,f_50-99,Total expenditure,9177,DOLLARS(millions)
2020,C,Manufacturing,f_50-99,Operating profit before tax,863,DOLLARS(millions)
2020,C,Manufacturing,f_50-99,Total assets,8244,DOLLARS(millions)
2020,C,Manufacturing,f_50-99,Fixed tangible assets,2534,DOLLARS(millions)
2020,C,Manufacturing,g_100-199,Activity unit,189,COUNT
2020,C,Manufacturing,g_100-199,Rolling mean employees,25866,COUNT
2020,C,Manufacturing,g_100-199,Salaries and wages paid,1702,DOLLARS(millions)
2020,C,Manufacturing,g_100-199,"Sales, government funding, grants and subsidies",11358,DOLLARS(millions)
2020,C,Manufacturing,g_100-199,Total income,11469,DOLLARS(millions)
2020,C,Manufacturing,g_100-199,Total expenditure,11193,DOLLARS(millions)
2020,C,Manufacturing,g_100-199,Operating profit before tax,576,DOLLARS(millions)
2020,C,Manufacturing,g_100-199,Total assets,10326,DOLLARS(millions)
2020,C,Manufacturing,g_100-199,Fixed tangible assets,2815,DOLLARS(millions)
2020,C,Manufacturing,h_200+,Activity unit,159,COUNT
2020,C,Manufacturing,h_200+,Rolling mean employees,96732,COUNT
2020,C,Manufacturing,h_200+,Salaries and wages paid,7642,DOLLARS(millions)
2020,C,Manufacturing,h_200+,"Sales, government funding, grants and subsidies",71154,DOLLARS(millions)
2020,C,Manufacturing,h_200+,Total income,71721,DOLLARS(millions)
2020,C,Manufacturing,h_200+,Total expenditure,69128,DOLLARS(millions)
2020,C,Manufacturing,h_200+,Operating profit before tax,4287,DOLLARS(millions)
2020,C,Manufacturing,h_200+,Total assets,57421,DOLLARS(millions)
2020,C,Manufacturing,h_200+,Fixed tangible assets,19513,DOLLARS(millions)
2020,C,Manufacturing,i_Industry_Total,Activity unit,21318,COUNT
2020,C,Manufacturing,i_Industry_Total,Rolling mean employees,241764,COUNT
2020,C,Manufacturing,i_Industry_Total,Salaries and wages paid,16521,DOLLARS(millions)
2020,C,Manufacturing,i_Industry_Total,"Sales, government funding, grants and subsidies",119677,DOLLARS(millions)
2020,C,Manufacturing,i_Industry_Total,Total income,120644,DOLLARS(millions)
2020,C,Manufacturing,i_Industry_Total,Total expenditure,115710,DOLLARS(millions)
2020,C,Manufacturing,i_Industry_Total,Operating profit before tax,7361,DOLLARS(millions)
2020,C,Manufacturing,i_Industry_Total,Total assets,96130,DOLLARS(millions)
2020,C,Manufacturing,i_Industry_Total,Fixed tangible assets,31041,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",a_0,Activity unit,579,COUNT
2020,D,"Electricity, Gas, Water and Waste Services",a_0,Rolling mean employees,0,COUNT
2020,D,"Electricity, Gas, Water and Waste Services",a_0,Salaries and wages paid,36,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",a_0,"Sales, government funding, grants and subsidies",1443,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",a_0,Total income,1483,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",a_0,Total expenditure,1296,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",a_0,Operating profit before tax,227,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",a_0,Total assets,6992,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",a_0,Fixed tangible assets,5722,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",b_1-5,Activity unit,351,COUNT
2020,D,"Electricity, Gas, Water and Waste Services",b_1-5,Rolling mean employees,687,COUNT
2020,D,"Electricity, Gas, Water and Waste Services",b_1-5,Salaries and wages paid,46,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",b_1-5,"Sales, government funding, grants and subsidies",211,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",b_1-5,Total income,213,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",b_1-5,Total expenditure,183,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",b_1-5,Operating profit before tax,30,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",b_1-5,Total assets,425,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",b_1-5,Fixed tangible assets,158,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",c_6-9,Activity unit,69,COUNT
2020,D,"Electricity, Gas, Water and Waste Services",c_6-9,Rolling mean employees,507,COUNT
2020,D,"Electricity, Gas, Water and Waste Services",c_6-9,Salaries and wages paid,26,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",c_6-9,"Sales, government funding, grants and subsidies",126,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",c_6-9,Total income,127,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",c_6-9,Total expenditure,107,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",c_6-9,Operating profit before tax,21,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",c_6-9,Total assets,349,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",c_6-9,Fixed tangible assets,260,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",d_10-19,Activity unit,63,COUNT
2020,D,"Electricity, Gas, Water and Waste Services",d_10-19,Rolling mean employees,849,COUNT
2020,D,"Electricity, Gas, Water and Waste Services",d_10-19,Salaries and wages paid,53,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",d_10-19,"Sales, government funding, grants and subsidies",364,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",d_10-19,Total income,374,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",d_10-19,Total expenditure,357,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",d_10-19,Operating profit before tax,21,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",d_10-19,Total assets,1337,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",d_10-19,Fixed tangible assets,1134,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",e_20-49,Activity unit,36,COUNT
2020,D,"Electricity, Gas, Water and Waste Services",e_20-49,Rolling mean employees,1101,COUNT
2020,D,"Electricity, Gas, Water and Waste Services",e_20-49,Salaries and wages paid,69,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",e_20-49,"Sales, government funding, grants and subsidies",419,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",e_20-49,Total income,427,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",e_20-49,Total expenditure,359,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",e_20-49,Operating profit before tax,73,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",e_20-49,Total assets,803,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",e_20-49,Fixed tangible assets,526,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",f_50-99,Activity unit,21,COUNT
2020,D,"Electricity, Gas, Water and Waste Services",f_50-99,Rolling mean employees,1398,COUNT
2020,D,"Electricity, Gas, Water and Waste Services",f_50-99,Salaries and wages paid,105,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",f_50-99,"Sales, government funding, grants and subsidies",530,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",f_50-99,Total income,547,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",f_50-99,Total expenditure,490,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",f_50-99,Operating profit before tax,49,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",f_50-99,Total assets,1155,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",f_50-99,Fixed tangible assets,751,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",g_100-199,Activity unit,15,COUNT
2020,D,"Electricity, Gas, Water and Waste Services",g_100-199,Rolling mean employees,2076,COUNT
2020,D,"Electricity, Gas, Water and Waste Services",g_100-199,Salaries and wages paid,136,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",g_100-199,"Sales, government funding, grants and subsidies",1042,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",g_100-199,Total income,1048,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",g_100-199,Total expenditure,972,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",g_100-199,Operating profit before tax,121,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",g_100-199,Total assets,4141,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",g_100-199,Fixed tangible assets,3277,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",h_200+,Activity unit,21,COUNT
2020,D,"Electricity, Gas, Water and Waste Services",h_200+,Rolling mean employees,13431,COUNT
2020,D,"Electricity, Gas, Water and Waste Services",h_200+,Salaries and wages paid,1203,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",h_200+,"Sales, government funding, grants and subsidies",16351,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",h_200+,Total income,16546,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",h_200+,Total expenditure,14603,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",h_200+,Operating profit before tax,2018,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",h_200+,Total assets,60765,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",h_200+,Fixed tangible assets,48402,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Activity unit,1155,COUNT
2020,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Rolling mean employees,20052,COUNT
2020,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Salaries and wages paid,1674,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,"Sales, government funding, grants and subsidies",20485,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Total income,20765,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Total expenditure,18366,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Operating profit before tax,2561,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Total assets,75967,DOLLARS(millions)
2020,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Fixed tangible assets,60231,DOLLARS(millions)
2020,E,Construction,a_0,Activity unit,39384,COUNT
2020,E,Construction,a_0,Rolling mean employees,0,COUNT
2020,E,Construction,a_0,Salaries and wages paid,1754,DOLLARS(millions)
2020,E,Construction,a_0,"Sales, government funding, grants and subsidies",14717,DOLLARS(millions)
2020,E,Construction,a_0,Total income,14896,DOLLARS(millions)
2020,E,Construction,a_0,Total expenditure,13066,DOLLARS(millions)
2020,E,Construction,a_0,Operating profit before tax,1734,DOLLARS(millions)
2020,E,Construction,a_0,Total assets,18117,DOLLARS(millions)
2020,E,Construction,a_0,Fixed tangible assets,5130,DOLLARS(millions)
2020,E,Construction,b_1-5,Activity unit,20400,COUNT
2020,E,Construction,b_1-5,Rolling mean employees,40149,COUNT
2020,E,Construction,b_1-5,Salaries and wages paid,2929,DOLLARS(millions)
2020,E,Construction,b_1-5,"Sales, government funding, grants and subsidies",12699,DOLLARS(millions)
2020,E,Construction,b_1-5,Total income,12764,DOLLARS(millions)
2020,E,Construction,b_1-5,Total expenditure,11867,DOLLARS(millions)
2020,E,Construction,b_1-5,Operating profit before tax,866,DOLLARS(millions)
2020,E,Construction,b_1-5,Total assets,7823,DOLLARS(millions)
2020,E,Construction,b_1-5,Fixed tangible assets,1913,DOLLARS(millions)
2020,E,Construction,c_6-9,Activity unit,3246,COUNT
2020,E,Construction,c_6-9,Rolling mean employees,23070,COUNT
2020,E,Construction,c_6-9,Salaries and wages paid,1406,DOLLARS(millions)
2020,E,Construction,c_6-9,"Sales, government funding, grants and subsidies",6065,DOLLARS(millions)
2020,E,Construction,c_6-9,Total income,6084,DOLLARS(millions)
2020,E,Construction,c_6-9,Total expenditure,5681,DOLLARS(millions)
2020,E,Construction,c_6-9,Operating profit before tax,409,DOLLARS(millions)
2020,E,Construction,c_6-9,Total assets,2616,DOLLARS(millions)
2020,E,Construction,c_6-9,Fixed tangible assets,621,DOLLARS(millions)
2020,E,Construction,d_10-19,Activity unit,2358,COUNT
2020,E,Construction,d_10-19,Rolling mean employees,31203,COUNT
2020,E,Construction,d_10-19,Salaries and wages paid,1995,DOLLARS(millions)
2020,E,Construction,d_10-19,"Sales, government funding, grants and subsidies",8454,DOLLARS(millions)
2020,E,Construction,d_10-19,Total income,8492,DOLLARS(millions)
2020,E,Construction,d_10-19,Total expenditure,8109,DOLLARS(millions)
2020,E,Construction,d_10-19,Operating profit before tax,452,DOLLARS(millions)
2020,E,Construction,d_10-19,Total assets,4255,DOLLARS(millions)
2020,E,Construction,d_10-19,Fixed tangible assets,957,DOLLARS(millions)
2020,E,Construction,e_20-49,Activity unit,1002,COUNT
2020,E,Construction,e_20-49,Rolling mean employees,28941,COUNT
2020,E,Construction,e_20-49,Salaries and wages paid,1958,DOLLARS(millions)
2020,E,Construction,e_20-49,"Sales, government funding, grants and subsidies",8970,DOLLARS(millions)
2020,E,Construction,e_20-49,Total income,9035,DOLLARS(millions)
2020,E,Construction,e_20-49,Total expenditure,8461,DOLLARS(millions)
2020,E,Construction,e_20-49,Operating profit before tax,547,DOLLARS(millions)
2020,E,Construction,e_20-49,Total assets,4247,DOLLARS(millions)
2020,E,Construction,e_20-49,Fixed tangible assets,899,DOLLARS(millions)
2020,E,Construction,f_50-99,Activity unit,246,COUNT
2020,E,Construction,f_50-99,Rolling mean employees,16758,COUNT
2020,E,Construction,f_50-99,Salaries and wages paid,1140,DOLLARS(millions)
2020,E,Construction,f_50-99,"Sales, government funding, grants and subsidies",5178,DOLLARS(millions)
2020,E,Construction,f_50-99,Total income,5220,DOLLARS(millions)
2020,E,Construction,f_50-99,Total expenditure,5067,DOLLARS(millions)
2020,E,Construction,f_50-99,Operating profit before tax,318,DOLLARS(millions)
2020,E,Construction,f_50-99,Total assets,2527,DOLLARS(millions)
2020,E,Construction,f_50-99,Fixed tangible assets,748,DOLLARS(millions)
2020,E,Construction,g_100-199,Activity unit,81,COUNT
2020,E,Construction,g_100-199,Rolling mean employees,11007,COUNT
2020,E,Construction,g_100-199,Salaries and wages paid,782,DOLLARS(millions)
2020,E,Construction,g_100-199,"Sales, government funding, grants and subsidies",4436,DOLLARS(millions)
2020,E,Construction,g_100-199,Total income,4455,DOLLARS(millions)
2020,E,Construction,g_100-199,Total expenditure,4262,DOLLARS(millions)
2020,E,Construction,g_100-199,Operating profit before tax,226,DOLLARS(millions)
2020,E,Construction,g_100-199,Total assets,2332,DOLLARS(millions)
2020,E,Construction,g_100-199,Fixed tangible assets,537,DOLLARS(millions)
2020,E,Construction,h_200+,Activity unit,42,COUNT
2020,E,Construction,h_200+,Rolling mean employees,27933,COUNT
2020,E,Construction,h_200+,Salaries and wages paid,2525,DOLLARS(millions)
2020,E,Construction,h_200+,"Sales, government funding, grants and subsidies",10566,DOLLARS(millions)
2020,E,Construction,h_200+,Total income,10680,DOLLARS(millions)
2020,E,Construction,h_200+,Total expenditure,10231,DOLLARS(millions)
2020,E,Construction,h_200+,Operating profit before tax,503,DOLLARS(millions)
2020,E,Construction,h_200+,Total assets,7110,DOLLARS(millions)
2020,E,Construction,h_200+,Fixed tangible assets,1068,DOLLARS(millions)
2020,E,Construction,i_Industry_Total,Activity unit,66759,COUNT
2020,E,Construction,i_Industry_Total,Rolling mean employees,179058,COUNT
2020,E,Construction,i_Industry_Total,Salaries and wages paid,14489,DOLLARS(millions)
2020,E,Construction,i_Industry_Total,"Sales, government funding, grants and subsidies",71087,DOLLARS(millions)
2020,E,Construction,i_Industry_Total,Total income,71627,DOLLARS(millions)
2020,E,Construction,i_Industry_Total,Total expenditure,66744,DOLLARS(millions)
2020,E,Construction,i_Industry_Total,Operating profit before tax,5054,DOLLARS(millions)
2020,E,Construction,i_Industry_Total,Total assets,49028,DOLLARS(millions)
2020,E,Construction,i_Industry_Total,Fixed tangible assets,11874,DOLLARS(millions)
2020,F,Wholesale Trade,a_0,Activity unit,8412,COUNT
2020,F,Wholesale Trade,a_0,Rolling mean employees,0,COUNT
2020,F,Wholesale Trade,a_0,Salaries and wages paid,451,DOLLARS(millions)
2020,F,Wholesale Trade,a_0,"Sales, government funding, grants and subsidies",8614,DOLLARS(millions)
2020,F,Wholesale Trade,a_0,Total income,8701,DOLLARS(millions)
