year,industry_code_ANZSIC,industry_name_ANZSIC,rme_size_grp,variable,value,unit
2014,R,Arts and Recreation Services,b_1-5,Rolling mean employees,4491,COUNT
2014,R,Arts and Recreation Services,b_1-5,Salaries and wages paid,140,DOLLARS(millions)
2014,R,Arts and Recreation Services,b_1-5,"Sales, government funding, grants and subsidies",505,DOLLARS(millions)
2014,R,Arts and Recreation Services,b_1-5,Total income,672,DOLLARS(millions)
2014,R,Arts and Recreation Services,b_1-5,Total expenditure,664,DOLLARS(millions)
2014,R,Arts and Recreation Services,b_1-5,Operating profit before tax,2,DOLLARS(millions)
2014,R,Arts and Recreation Services,b_1-5,Total assets,1084,DOLLARS(millions)
2014,R,Arts and Recreation Services,b_1-5,Fixed tangible assets,654,DOLLARS(millions)
2014,R,Arts and Recreation Services,c_6-9,Activity unit,366,COUNT
2014,R,Arts and Recreation Services,c_6-9,Rolling mean employees,2664,COUNT
2014,R,Arts and Recreation Services,c_6-9,Salaries and wages paid,68,DOLLARS(millions)
2014,R,Arts and Recreation Services,c_6-9,"Sales, government funding, grants and subsidies",238,DOLLARS(millions)
2014,R,Arts and Recreation Services,c_6-9,Total income,281,DOLLARS(millions)
2014,R,Arts and Recreation Services,c_6-9,Total expenditure,268,DOLLARS(millions)
2014,R,Arts and Recreation Services,c_6-9,Operating profit before tax,14,DOLLARS(millions)
2014,R,Arts and Recreation Services,c_6-9,Total assets,408,DOLLARS(millions)
2014,R,Arts and Recreation Services,c_6-9,Fixed tangible assets,309,DOLLARS(millions)
2014,R,Arts and Recreation Services,d_10-19,Activity unit,360,COUNT
2014,R,Arts and Recreation Services,d_10-19,Rolling mean employees,4830,COUNT
2014,R,Arts and Recreation Services,d_10-19,Salaries and wages paid,136,DOLLARS(millions)
2014,R,Arts and Recreation Services,d_10-19,"Sales, government funding, grants and subsidies",406,DOLLARS(millions)
2014,R,Arts and Recreation Services,d_10-19,Total income,525,DOLLARS(millions)
2014,R,Arts and Recreation Services,d_10-19,Total expenditure,491,DOLLARS(millions)
2014,R,Arts and Recreation Services,d_10-19,Operating profit before tax,29,DOLLARS(millions)
2014,R,Arts and Recreation Services,d_10-19,Total assets,766,DOLLARS(millions)
2014,R,Arts and Recreation Services,d_10-19,Fixed tangible assets,513,DOLLARS(millions)
2014,R,Arts and Recreation Services,e_20-49,Activity unit,195,COUNT
2014,R,Arts and Recreation Services,e_20-49,Rolling mean employees,6039,COUNT
2014,R,Arts and Recreation Services,e_20-49,Salaries and wages paid,187,DOLLARS(millions)
2014,R,Arts and Recreation Services,e_20-49,"Sales, government funding, grants and subsidies",647,DOLLARS(millions)
2014,R,Arts and Recreation Services,e_20-49,Total income,855,DOLLARS(millions)
2014,R,Arts and Recreation Services,e_20-49,Total expenditure,861,DOLLARS(millions)
2014,R,Arts and Recreation Services,e_20-49,Operating profit before tax,C,DOLLARS(millions)
2014,R,Arts and Recreation Services,e_20-49,Total assets,1614,DOLLARS(millions)
2014,R,Arts and Recreation Services,e_20-49,Fixed tangible assets,1072,DOLLARS(millions)
2014,R,Arts and Recreation Services,f_50-99,Activity unit,42,COUNT
2014,R,Arts and Recreation Services,f_50-99,Rolling mean employees,2703,COUNT
2014,R,Arts and Recreation Services,f_50-99,Salaries and wages paid,90,DOLLARS(millions)
2014,R,Arts and Recreation Services,f_50-99,"Sales, government funding, grants and subsidies",C,DOLLARS(millions)
2014,R,Arts and Recreation Services,f_50-99,Total income,244,DOLLARS(millions)
2014,R,Arts and Recreation Services,f_50-99,Total expenditure,243,DOLLARS(millions)
2014,R,Arts and Recreation Services,f_50-99,Operating profit before tax,-6,DOLLARS(millions)
2014,R,Arts and Recreation Services,f_50-99,Total assets,320,DOLLARS(millions)
2014,R,Arts and Recreation Services,f_50-99,Fixed tangible assets,217,DOLLARS(millions)
2014,R,Arts and Recreation Services,g_100-199,Activity unit,21,COUNT
2014,R,Arts and Recreation Services,g_100-199,Rolling mean employees,2352,COUNT
2014,R,Arts and Recreation Services,g_100-199,Salaries and wages paid,92,DOLLARS(millions)
2014,R,Arts and Recreation Services,g_100-199,"Sales, government funding, grants and subsidies",625,DOLLARS(millions)
2014,R,Arts and Recreation Services,g_100-199,Total income,670,DOLLARS(millions)
2014,R,Arts and Recreation Services,g_100-199,Total expenditure,445,DOLLARS(millions)
2014,R,Arts and Recreation Services,g_100-199,Operating profit before tax,C,DOLLARS(millions)
2014,R,Arts and Recreation Services,g_100-199,Total assets,428,DOLLARS(millions)
2014,R,Arts and Recreation Services,g_100-199,Fixed tangible assets,254,DOLLARS(millions)
2014,R,Arts and Recreation Services,h_200+,Activity unit,15,COUNT
2014,R,Arts and Recreation Services,h_200+,Rolling mean employees,12015,COUNT
2014,R,Arts and Recreation Services,h_200+,Salaries and wages paid,344,DOLLARS(millions)
2014,R,Arts and Recreation Services,h_200+,"Sales, government funding, grants and subsidies",C,DOLLARS(millions)
2014,R,Arts and Recreation Services,h_200+,Total income,2786,DOLLARS(millions)
2014,R,Arts and Recreation Services,h_200+,Total expenditure,2440,DOLLARS(millions)
2014,R,Arts and Recreation Services,h_200+,Operating profit before tax,356,DOLLARS(millions)
2014,R,Arts and Recreation Services,h_200+,Total assets,2594,DOLLARS(millions)
2014,R,Arts and Recreation Services,h_200+,Fixed tangible assets,2034,DOLLARS(millions)
2014,R,Arts and Recreation Services,i_Industry_Total,Activity unit,9417,COUNT
2014,R,Arts and Recreation Services,i_Industry_Total,Rolling mean employees,35094,COUNT
2014,R,Arts and Recreation Services,i_Industry_Total,Salaries and wages paid,1180,DOLLARS(millions)
2014,R,Arts and Recreation Services,i_Industry_Total,"Sales, government funding, grants and subsidies",5954,DOLLARS(millions)
2014,R,Arts and Recreation Services,i_Industry_Total,Total income,6835,DOLLARS(millions)
2014,R,Arts and Recreation Services,i_Industry_Total,Total expenditure,6097,DOLLARS(millions)
2014,R,Arts and Recreation Services,i_Industry_Total,Operating profit before tax,742,DOLLARS(millions)
2014,R,Arts and Recreation Services,i_Industry_Total,Total assets,8738,DOLLARS(millions)
2014,R,Arts and Recreation Services,i_Industry_Total,Fixed tangible assets,5968,DOLLARS(millions)
2014,S,Other Services,a_0,Activity unit,8343,COUNT
2014,S,Other Services,a_0,Rolling mean employees,0,COUNT
2014,S,Other Services,a_0,Salaries and wages paid,142,DOLLARS(millions)
2014,S,Other Services,a_0,"Sales, government funding, grants and subsidies",932,DOLLARS(millions)
2014,S,Other Services,a_0,Total income,1132,DOLLARS(millions)
2014,S,Other Services,a_0,Total expenditure,945,DOLLARS(millions)
2014,S,Other Services,a_0,Operating profit before tax,187,DOLLARS(millions)
2014,S,Other Services,a_0,Total assets,2121,DOLLARS(millions)
2014,S,Other Services,a_0,Fixed tangible assets,840,DOLLARS(millions)
2014,S,Other Services,b_1-5,Activity unit,8730,COUNT
2014,S,Other Services,b_1-5,Rolling mean employees,19791,COUNT
2014,S,Other Services,b_1-5,Salaries and wages paid,800,DOLLARS(millions)
2014,S,Other Services,b_1-5,"Sales, government funding, grants and subsidies",2509,DOLLARS(millions)
2014,S,Other Services,b_1-5,Total income,2726,DOLLARS(millions)
2014,S,Other Services,b_1-5,Total expenditure,2476,DOLLARS(millions)
2014,S,Other Services,b_1-5,Operating profit before tax,223,DOLLARS(millions)
2014,S,Other Services,b_1-5,Total assets,2540,DOLLARS(millions)
2014,S,Other Services,b_1-5,Fixed tangible assets,658,DOLLARS(millions)
2014,S,Other Services,c_6-9,Activity unit,1467,COUNT
2014,S,Other Services,c_6-9,Rolling mean employees,10218,COUNT
2014,S,Other Services,c_6-9,Salaries and wages paid,405,DOLLARS(millions)
2014,S,Other Services,c_6-9,"Sales, government funding, grants and subsidies",1192,DOLLARS(millions)
2014,S,Other Services,c_6-9,Total income,1293,DOLLARS(millions)
2014,S,Other Services,c_6-9,Total expenditure,1173,DOLLARS(millions)
2014,S,Other Services,c_6-9,Operating profit before tax,109,DOLLARS(millions)
2014,S,Other Services,c_6-9,Total assets,1245,DOLLARS(millions)
2014,S,Other Services,c_6-9,Fixed tangible assets,205,DOLLARS(millions)
2014,S,Other Services,d_10-19,Activity unit,756,COUNT
2014,S,Other Services,d_10-19,Rolling mean employees,9801,COUNT
2014,S,Other Services,d_10-19,Salaries and wages paid,416,DOLLARS(millions)
2014,S,Other Services,d_10-19,"Sales, government funding, grants and subsidies",1181,DOLLARS(millions)
2014,S,Other Services,d_10-19,Total income,1349,DOLLARS(millions)
2014,S,Other Services,d_10-19,Total expenditure,1237,DOLLARS(millions)
2014,S,Other Services,d_10-19,Operating profit before tax,65,DOLLARS(millions)
2014,S,Other Services,d_10-19,Total assets,1851,DOLLARS(millions)
2014,S,Other Services,d_10-19,Fixed tangible assets,390,DOLLARS(millions)
2014,S,Other Services,e_20-49,Activity unit,243,COUNT
2014,S,Other Services,e_20-49,Rolling mean employees,7011,COUNT
2014,S,Other Services,e_20-49,Salaries and wages paid,314,DOLLARS(millions)
2014,S,Other Services,e_20-49,"Sales, government funding, grants and subsidies",852,DOLLARS(millions)
2014,S,Other Services,e_20-49,Total income,1048,DOLLARS(millions)
2014,S,Other Services,e_20-49,Total expenditure,971,DOLLARS(millions)
2014,S,Other Services,e_20-49,Operating profit before tax,-1,DOLLARS(millions)
2014,S,Other Services,e_20-49,Total assets,1905,DOLLARS(millions)
2014,S,Other Services,e_20-49,Fixed tangible assets,209,DOLLARS(millions)
2014,S,Other Services,f_50-99,Activity unit,45,COUNT
2014,S,Other Services,f_50-99,Rolling mean employees,3234,COUNT
2014,S,Other Services,f_50-99,Salaries and wages paid,157,DOLLARS(millions)
2014,S,Other Services,f_50-99,"Sales, government funding, grants and subsidies",344,DOLLARS(millions)
2014,S,Other Services,f_50-99,Total income,415,DOLLARS(millions)
2014,S,Other Services,f_50-99,Total expenditure,397,DOLLARS(millions)
2014,S,Other Services,f_50-99,Operating profit before tax,11,DOLLARS(millions)
2014,S,Other Services,f_50-99,Total assets,440,DOLLARS(millions)
2014,S,Other Services,f_50-99,Fixed tangible assets,108,DOLLARS(millions)
2014,S,Other Services,g_100-199,Activity unit,15,COUNT
2014,S,Other Services,g_100-199,Rolling mean employees,2388,COUNT
2014,S,Other Services,g_100-199,Salaries and wages paid,141,DOLLARS(millions)
2014,S,Other Services,g_100-199,"Sales, government funding, grants and subsidies",271,DOLLARS(millions)
2014,S,Other Services,g_100-199,Total income,394,DOLLARS(millions)
2014,S,Other Services,g_100-199,Total expenditure,386,DOLLARS(millions)
2014,S,Other Services,g_100-199,Operating profit before tax,18,DOLLARS(millions)
2014,S,Other Services,g_100-199,Total assets,300,DOLLARS(millions)
2014,S,Other Services,g_100-199,Fixed tangible assets,92,DOLLARS(millions)
2014,S,Other Services,h_200+,Activity unit,3,COUNT
2014,S,Other Services,h_200+,Rolling mean employees,2544,COUNT
2014,S,Other Services,h_200+,Salaries and wages paid,114,DOLLARS(millions)
2014,S,Other Services,h_200+,"Sales, government funding, grants and subsidies",279,DOLLARS(millions)
2014,S,Other Services,h_200+,Total income,357,DOLLARS(millions)
2014,S,Other Services,h_200+,Total expenditure,327,DOLLARS(millions)
2014,S,Other Services,h_200+,Operating profit before tax,11,DOLLARS(millions)
2014,S,Other Services,h_200+,Total assets,405,DOLLARS(millions)
2014,S,Other Services,h_200+,Fixed tangible assets,116,DOLLARS(millions)
2014,S,Other Services,i_Industry_Total,Activity unit,19611,COUNT
2014,S,Other Services,i_Industry_Total,Rolling mean employees,54987,COUNT
2014,S,Other Services,i_Industry_Total,Salaries and wages paid,2489,DOLLARS(millions)
2014,S,Other Services,i_Industry_Total,"Sales, government funding, grants and subsidies",7560,DOLLARS(millions)
2014,S,Other Services,i_Industry_Total,Total income,8715,DOLLARS(millions)
2014,S,Other Services,i_Industry_Total,Total expenditure,7910,DOLLARS(millions)
2014,S,Other Services,i_Industry_Total,Operating profit before tax,623,DOLLARS(millions)
2014,S,Other Services,i_Industry_Total,Total assets,10807,DOLLARS(millions)
2014,S,Other Services,i_Industry_Total,Fixed tangible assets,2617,DOLLARS(millions)
2014,all,All Industries,j_Grand_Total,Activity unit,440580,COUNT
2014,all,All Industries,j_Grand_Total,Rolling mean employees,1620564,COUNT
2014,all,All Industries,j_Grand_Total,Salaries and wages paid,83282,DOLLARS(millions)
2014,all,All Industries,j_Grand_Total,"Sales, government funding, grants and subsidies",502104,DOLLARS(millions)
2014,all,All Industries,j_Grand_Total,Total income,573570,DOLLARS(millions)
2014,all,All Industries,j_Grand_Total,Total expenditure,506390,DOLLARS(millions)
2014,all,All Industries,j_Grand_Total,Operating profit before tax,61615,DOLLARS(millions)
2014,all,All Industries,j_Grand_Total,Total assets,1723305,DOLLARS(millions)
2014,all,All Industries,j_Grand_Total,Fixed tangible assets,385823,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",a_0,Activity unit,44784,COUNT
2015,A,"Agriculture, Forestry and Fishing",a_0,Rolling mean employees,0,COUNT
2015,A,"Agriculture, Forestry and Fishing",a_0,Salaries and wages paid,329,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",a_0,"Sales, government funding, grants and subsidies",9285,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",a_0,Total income,11104,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",a_0,Total expenditure,8343,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",a_0,Operating profit before tax,1173,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",a_0,Total assets,60767,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",a_0,Fixed tangible assets,34852,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",b_1-5,Activity unit,21423,COUNT
2015,A,"Agriculture, Forestry and Fishing",b_1-5,Rolling mean employees,39642,COUNT
2015,A,"Agriculture, Forestry and Fishing",b_1-5,Salaries and wages paid,1721,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",b_1-5,"Sales, government funding, grants and subsidies",14295,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",b_1-5,Total income,15068,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",b_1-5,Total expenditure,13369,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",b_1-5,Operating profit before tax,1062,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",b_1-5,Total assets,57213,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",b_1-5,Fixed tangible assets,34330,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",c_6-9,Activity unit,2193,COUNT
2015,A,"Agriculture, Forestry and Fishing",c_6-9,Rolling mean employees,15378,COUNT
2015,A,"Agriculture, Forestry and Fishing",c_6-9,Salaries and wages paid,617,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",c_6-9,"Sales, government funding, grants and subsidies",3495,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",c_6-9,Total income,3576,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",c_6-9,Total expenditure,3438,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",c_6-9,Operating profit before tax,92,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",c_6-9,Total assets,11751,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",c_6-9,Fixed tangible assets,7228,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",d_10-19,Activity unit,1272,COUNT
2015,A,"Agriculture, Forestry and Fishing",d_10-19,Rolling mean employees,16794,COUNT
2015,A,"Agriculture, Forestry and Fishing",d_10-19,Salaries and wages paid,613,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",d_10-19,"Sales, government funding, grants and subsidies",3261,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",d_10-19,Total income,3377,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",d_10-19,Total expenditure,3175,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",d_10-19,Operating profit before tax,137,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",d_10-19,Total assets,8609,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",d_10-19,Fixed tangible assets,4714,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",e_20-49,Activity unit,558,COUNT
2015,A,"Agriculture, Forestry and Fishing",e_20-49,Rolling mean employees,16674,COUNT
2015,A,"Agriculture, Forestry and Fishing",e_20-49,Salaries and wages paid,583,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",e_20-49,"Sales, government funding, grants and subsidies",2278,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",e_20-49,Total income,2396,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",e_20-49,Total expenditure,2288,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",e_20-49,Operating profit before tax,51,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",e_20-49,Total assets,5402,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",e_20-49,Fixed tangible assets,2750,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",f_50-99,Activity unit,93,COUNT
2015,A,"Agriculture, Forestry and Fishing",f_50-99,Rolling mean employees,6243,COUNT
2015,A,"Agriculture, Forestry and Fishing",f_50-99,Salaries and wages paid,180,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",f_50-99,"Sales, government funding, grants and subsidies",1035,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",f_50-99,Total income,1148,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",f_50-99,Total expenditure,987,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",f_50-99,Operating profit before tax,57,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",f_50-99,Total assets,2748,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",f_50-99,Fixed tangible assets,1183,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",g_100-199,Activity unit,36,COUNT
2015,A,"Agriculture, Forestry and Fishing",g_100-199,Rolling mean employees,4929,COUNT
2015,A,"Agriculture, Forestry and Fishing",g_100-199,Salaries and wages paid,169,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",g_100-199,"Sales, government funding, grants and subsidies",532,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",g_100-199,Total income,544,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",g_100-199,Total expenditure,530,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",g_100-199,Operating profit before tax,55,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",g_100-199,Total assets,897,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",g_100-199,Fixed tangible assets,C,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",h_200+,Activity unit,15,COUNT
2015,A,"Agriculture, Forestry and Fishing",h_200+,Rolling mean employees,8235,COUNT
2015,A,"Agriculture, Forestry and Fishing",h_200+,Salaries and wages paid,261,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",h_200+,"Sales, government funding, grants and subsidies",1189,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",h_200+,Total income,1231,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",h_200+,Total expenditure,1182,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",h_200+,Operating profit before tax,84,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",h_200+,Total assets,3063,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",h_200+,Fixed tangible assets,C,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Activity unit,70374,COUNT
2015,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Rolling mean employees,107892,COUNT
2015,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Salaries and wages paid,4472,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",i_Industry_Total,"Sales, government funding, grants and subsidies",35371,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Total income,38444,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Total expenditure,33312,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Operating profit before tax,2711,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Total assets,150451,DOLLARS(millions)
2015,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Fixed tangible assets,86701,DOLLARS(millions)
2015,B,Mining,a_0,Activity unit,450,COUNT
2015,B,Mining,a_0,Rolling mean employees,0,COUNT
2015,B,Mining,a_0,Salaries and wages paid,98,DOLLARS(millions)
2015,B,Mining,a_0,"Sales, government funding, grants and subsidies",1521,DOLLARS(millions)
2015,B,Mining,a_0,Total income,1623,DOLLARS(millions)
2015,B,Mining,a_0,Total expenditure,1420,DOLLARS(millions)
2015,B,Mining,a_0,Operating profit before tax,314,DOLLARS(millions)
2015,B,Mining,a_0,Total assets,C,DOLLARS(millions)
2015,B,Mining,a_0,Fixed tangible assets,3229,DOLLARS(millions)
2015,B,Mining,b_1-5,Activity unit,180,COUNT
2015,B,Mining,b_1-5,Rolling mean employees,339,COUNT
2015,B,Mining,b_1-5,Salaries and wages paid,52,DOLLARS(millions)
2015,B,Mining,b_1-5,"Sales, government funding, grants and subsidies",557,DOLLARS(millions)
2015,B,Mining,b_1-5,Total income,578,DOLLARS(millions)
2015,B,Mining,b_1-5,Total expenditure,477,DOLLARS(millions)
2015,B,Mining,b_1-5,Operating profit before tax,106,DOLLARS(millions)
2015,B,Mining,b_1-5,Total assets,964,DOLLARS(millions)
2015,B,Mining,b_1-5,Fixed tangible assets,485,DOLLARS(millions)
2015,B,Mining,c_6-9,Activity unit,24,COUNT
2015,B,Mining,c_6-9,Rolling mean employees,180,COUNT
2015,B,Mining,c_6-9,Salaries and wages paid,15,DOLLARS(millions)
2015,B,Mining,c_6-9,"Sales, government funding, grants and subsidies",171,DOLLARS(millions)
2015,B,Mining,c_6-9,Total income,173,DOLLARS(millions)
2015,B,Mining,c_6-9,Total expenditure,128,DOLLARS(millions)
2015,B,Mining,c_6-9,Operating profit before tax,47,DOLLARS(millions)
2015,B,Mining,c_6-9,Total assets,219,DOLLARS(millions)
2015,B,Mining,c_6-9,Fixed tangible assets,C,DOLLARS(millions)
2015,B,Mining,d_10-19,Activity unit,42,COUNT
2015,B,Mining,d_10-19,Rolling mean employees,567,COUNT
2015,B,Mining,d_10-19,Salaries and wages paid,49,DOLLARS(millions)
2015,B,Mining,d_10-19,"Sales, government funding, grants and subsidies",224,DOLLARS(millions)
2015,B,Mining,d_10-19,Total income,225,DOLLARS(millions)
2015,B,Mining,d_10-19,Total expenditure,190,DOLLARS(millions)
2015,B,Mining,d_10-19,Operating profit before tax,40,DOLLARS(millions)
2015,B,Mining,d_10-19,Total assets,431,DOLLARS(millions)
2015,B,Mining,d_10-19,Fixed tangible assets,154,DOLLARS(millions)
2015,B,Mining,e_20-49,Activity unit,27,COUNT
2015,B,Mining,e_20-49,Rolling mean employees,930,COUNT
2015,B,Mining,e_20-49,Salaries and wages paid,110,DOLLARS(millions)
2015,B,Mining,e_20-49,"Sales, government funding, grants and subsidies",1475,DOLLARS(millions)
2015,B,Mining,e_20-49,Total income,1503,DOLLARS(millions)
2015,B,Mining,e_20-49,Total expenditure,1026,DOLLARS(millions)
2015,B,Mining,e_20-49,Operating profit before tax,498,DOLLARS(millions)
2015,B,Mining,e_20-49,Total assets,C,DOLLARS(millions)
2015,B,Mining,e_20-49,Fixed tangible assets,2077,DOLLARS(millions)
2015,B,Mining,f_50-99,Activity unit,12,COUNT
2015,B,Mining,f_50-99,Rolling mean employees,840,COUNT
2015,B,Mining,f_50-99,Salaries and wages paid,75,DOLLARS(millions)
2015,B,Mining,f_50-99,"Sales, government funding, grants and subsidies",557,DOLLARS(millions)
2015,B,Mining,f_50-99,Total income,1216,DOLLARS(millions)
2015,B,Mining,f_50-99,Total expenditure,575,DOLLARS(millions)
2015,B,Mining,f_50-99,Operating profit before tax,C,DOLLARS(millions)
2015,B,Mining,f_50-99,Total assets,C,DOLLARS(millions)
2015,B,Mining,f_50-99,Fixed tangible assets,459,DOLLARS(millions)
2015,B,Mining,g_100-199,Activity unit,6,COUNT
2015,B,Mining,g_100-199,Rolling mean employees,807,COUNT
2015,B,Mining,g_100-199,Salaries and wages paid,94,DOLLARS(millions)
2015,B,Mining,g_100-199,"Sales, government funding, grants and subsidies",1009,DOLLARS(millions)
2015,B,Mining,g_100-199,Total income,1031,DOLLARS(millions)
2015,B,Mining,g_100-199,Total expenditure,843,DOLLARS(millions)
2015,B,Mining,g_100-199,Operating profit before tax,211,DOLLARS(millions)
2015,B,Mining,g_100-199,Total assets,C,DOLLARS(millions)
