year,industry_code_ANZSIC,industry_name_ANZSIC,rme_size_grp,variable,value,unit
2016,D,"Electricity, Gas, Water and Waste Services",e_20-49,Activity unit,27,COUNT
2016,D,"Electricity, Gas, Water and Waste Services",e_20-49,Rolling mean employees,828,COUNT
2016,D,"Electricity, Gas, Water and Waste Services",e_20-49,Salaries and wages paid,50,DOLLARS(millions)
2016,D,"Electricity, Gas, Water and Waste Services",e_20-49,"Sales, government funding, grants and subsidies",314,DOLLARS(millions)
2016,D,"Electricity, Gas, Water and Waste Services",e_20-49,Total income,323,DOLLARS(millions)
2016,D,"Electricity, Gas, Water and Waste Services",e_20-49,Total expenditure,307,DOLLARS(millions)
2016,D,"Electricity, Gas, Water and Waste Services",e_20-49,Operating profit before tax,14,DOLLARS(millions)
2016,D,"Electricity, Gas, Water and Waste Services",e_20-49,Total assets,788,DOLLARS(millions)
2016,D,"Electricity, Gas, Water and Waste Services",e_20-49,Fixed tangible assets,594,DOLLARS(millions)
2016,D,"Electricity, Gas, Water and Waste Services",f_50-99,Activity unit,18,COUNT
2016,D,"Electricity, Gas, Water and Waste Services",f_50-99,Rolling mean employees,1245,COUNT
2016,D,"Electricity, Gas, Water and Waste Services",f_50-99,Salaries and wages paid,85,DOLLARS(millions)
2016,D,"Electricity, Gas, Water and Waste Services",f_50-99,"Sales, government funding, grants and subsidies",536,DOLLARS(millions)
2016,D,"Electricity, Gas, Water and Waste Services",f_50-99,Total income,590,DOLLARS(millions)
2016,D,"Electricity, Gas, Water and Waste Services",f_50-99,Total expenditure,489,DOLLARS(millions)
2016,D,"Electricity, Gas, Water and Waste Services",f_50-99,Operating profit before tax,C,DOLLARS(millions)
2016,D,"Electricity, Gas, Water and Waste Services",f_50-99,Total assets,1084,DOLLARS(millions)
2016,D,"Electricity, Gas, Water and Waste Services",f_50-99,Fixed tangible assets,814,DOLLARS(millions)
2016,D,"Electricity, Gas, Water and Waste Services",g_100-199,Activity unit,12,COUNT
2016,D,"Electricity, Gas, Water and Waste Services",g_100-199,Rolling mean employees,1893,COUNT
2016,D,"Electricity, Gas, Water and Waste Services",g_100-199,Salaries and wages paid,142,DOLLARS(millions)
2016,D,"Electricity, Gas, Water and Waste Services",g_100-199,"Sales, government funding, grants and subsidies",1048,DOLLARS(millions)
2016,D,"Electricity, Gas, Water and Waste Services",g_100-199,Total income,1062,DOLLARS(millions)
2016,D,"Electricity, Gas, Water and Waste Services",g_100-199,Total expenditure,913,DOLLARS(millions)
2016,D,"Electricity, Gas, Water and Waste Services",g_100-199,Operating profit before tax,C,DOLLARS(millions)
2016,D,"Electricity, Gas, Water and Waste Services",g_100-199,Total assets,3746,DOLLARS(millions)
2016,D,"Electricity, Gas, Water and Waste Services",g_100-199,Fixed tangible assets,3126,DOLLARS(millions)
2016,D,"Electricity, Gas, Water and Waste Services",h_200+,Activity unit,15,COUNT
2016,D,"Electricity, Gas, Water and Waste Services",h_200+,Rolling mean employees,10473,COUNT
2016,D,"Electricity, Gas, Water and Waste Services",h_200+,Salaries and wages paid,877,DOLLARS(millions)
2016,D,"Electricity, Gas, Water and Waste Services",h_200+,"Sales, government funding, grants and subsidies",12248,DOLLARS(millions)
2016,D,"Electricity, Gas, Water and Waste Services",h_200+,Total income,12604,DOLLARS(millions)
2016,D,"Electricity, Gas, Water and Waste Services",h_200+,Total expenditure,11304,DOLLARS(millions)
2016,D,"Electricity, Gas, Water and Waste Services",h_200+,Operating profit before tax,1647,DOLLARS(millions)
2016,D,"Electricity, Gas, Water and Waste Services",h_200+,Total assets,49787,DOLLARS(millions)
2016,D,"Electricity, Gas, Water and Waste Services",h_200+,Fixed tangible assets,40580,DOLLARS(millions)
2016,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Activity unit,1128,COUNT
2016,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Rolling mean employees,16257,COUNT
2016,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Salaries and wages paid,1323,DOLLARS(millions)
2016,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,"Sales, government funding, grants and subsidies",C,DOLLARS(millions)
2016,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Total income,17662,DOLLARS(millions)
2016,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Total expenditure,15663,DOLLARS(millions)
2016,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Operating profit before tax,C,DOLLARS(millions)
2016,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Total assets,66003,DOLLARS(millions)
2016,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Fixed tangible assets,53723,DOLLARS(millions)
2016,E,Construction,a_0,Activity unit,32952,COUNT
2016,E,Construction,a_0,Rolling mean employees,0,COUNT
2016,E,Construction,a_0,Salaries and wages paid,1091,DOLLARS(millions)
2016,E,Construction,a_0,"Sales, government funding, grants and subsidies",9637,DOLLARS(millions)
2016,E,Construction,a_0,Total income,9746,DOLLARS(millions)
2016,E,Construction,a_0,Total expenditure,8998,DOLLARS(millions)
2016,E,Construction,a_0,Operating profit before tax,1339,DOLLARS(millions)
2016,E,Construction,a_0,Total assets,11283,DOLLARS(millions)
2016,E,Construction,a_0,Fixed tangible assets,2952,DOLLARS(millions)
2016,E,Construction,b_1-5,Activity unit,18090,COUNT
2016,E,Construction,b_1-5,Rolling mean employees,33288,COUNT
2016,E,Construction,b_1-5,Salaries and wages paid,1924,DOLLARS(millions)
2016,E,Construction,b_1-5,"Sales, government funding, grants and subsidies",9388,DOLLARS(millions)
2016,E,Construction,b_1-5,Total income,9483,DOLLARS(millions)
2016,E,Construction,b_1-5,Total expenditure,8778,DOLLARS(millions)
2016,E,Construction,b_1-5,Operating profit before tax,871,DOLLARS(millions)
2016,E,Construction,b_1-5,Total assets,5592,DOLLARS(millions)
2016,E,Construction,b_1-5,Fixed tangible assets,1291,DOLLARS(millions)
2016,E,Construction,c_6-9,Activity unit,2502,COUNT
2016,E,Construction,c_6-9,Rolling mean employees,17658,COUNT
2016,E,Construction,c_6-9,Salaries and wages paid,997,DOLLARS(millions)
2016,E,Construction,c_6-9,"Sales, government funding, grants and subsidies",4054,DOLLARS(millions)
2016,E,Construction,c_6-9,Total income,4071,DOLLARS(millions)
2016,E,Construction,c_6-9,Total expenditure,3799,DOLLARS(millions)
2016,E,Construction,c_6-9,Operating profit before tax,327,DOLLARS(millions)
2016,E,Construction,c_6-9,Total assets,1887,DOLLARS(millions)
2016,E,Construction,c_6-9,Fixed tangible assets,433,DOLLARS(millions)
2016,E,Construction,d_10-19,Activity unit,1839,COUNT
2016,E,Construction,d_10-19,Rolling mean employees,24642,COUNT
2016,E,Construction,d_10-19,Salaries and wages paid,1348,DOLLARS(millions)
2016,E,Construction,d_10-19,"Sales, government funding, grants and subsidies",5499,DOLLARS(millions)
2016,E,Construction,d_10-19,Total income,5521,DOLLARS(millions)
2016,E,Construction,d_10-19,Total expenditure,5333,DOLLARS(millions)
2016,E,Construction,d_10-19,Operating profit before tax,243,DOLLARS(millions)
2016,E,Construction,d_10-19,Total assets,2869,DOLLARS(millions)
2016,E,Construction,d_10-19,Fixed tangible assets,820,DOLLARS(millions)
2016,E,Construction,e_20-49,Activity unit,762,COUNT
2016,E,Construction,e_20-49,Rolling mean employees,21483,COUNT
2016,E,Construction,e_20-49,Salaries and wages paid,1271,DOLLARS(millions)
2016,E,Construction,e_20-49,"Sales, government funding, grants and subsidies",6037,DOLLARS(millions)
2016,E,Construction,e_20-49,Total income,6209,DOLLARS(millions)
2016,E,Construction,e_20-49,Total expenditure,5721,DOLLARS(millions)
2016,E,Construction,e_20-49,Operating profit before tax,389,DOLLARS(millions)
2016,E,Construction,e_20-49,Total assets,2481,DOLLARS(millions)
2016,E,Construction,e_20-49,Fixed tangible assets,576,DOLLARS(millions)
2016,E,Construction,f_50-99,Activity unit,195,COUNT
2016,E,Construction,f_50-99,Rolling mean employees,13146,COUNT
2016,E,Construction,f_50-99,Salaries and wages paid,827,DOLLARS(millions)
2016,E,Construction,f_50-99,"Sales, government funding, grants and subsidies",3835,DOLLARS(millions)
2016,E,Construction,f_50-99,Total income,3871,DOLLARS(millions)
2016,E,Construction,f_50-99,Total expenditure,3682,DOLLARS(millions)
2016,E,Construction,f_50-99,Operating profit before tax,260,DOLLARS(millions)
2016,E,Construction,f_50-99,Total assets,2328,DOLLARS(millions)
2016,E,Construction,f_50-99,Fixed tangible assets,413,DOLLARS(millions)
2016,E,Construction,g_100-199,Activity unit,60,COUNT
2016,E,Construction,g_100-199,Rolling mean employees,8007,COUNT
2016,E,Construction,g_100-199,Salaries and wages paid,510,DOLLARS(millions)
2016,E,Construction,g_100-199,"Sales, government funding, grants and subsidies",2835,DOLLARS(millions)
2016,E,Construction,g_100-199,Total income,2854,DOLLARS(millions)
2016,E,Construction,g_100-199,Total expenditure,2654,DOLLARS(millions)
2016,E,Construction,g_100-199,Operating profit before tax,222,DOLLARS(millions)
2016,E,Construction,g_100-199,Total assets,1415,DOLLARS(millions)
2016,E,Construction,g_100-199,Fixed tangible assets,420,DOLLARS(millions)
2016,E,Construction,h_200+,Activity unit,33,COUNT
2016,E,Construction,h_200+,Rolling mean employees,25332,COUNT
2016,E,Construction,h_200+,Salaries and wages paid,2025,DOLLARS(millions)
2016,E,Construction,h_200+,"Sales, government funding, grants and subsidies",8036,DOLLARS(millions)
2016,E,Construction,h_200+,Total income,8107,DOLLARS(millions)
2016,E,Construction,h_200+,Total expenditure,7912,DOLLARS(millions)
2016,E,Construction,h_200+,Operating profit before tax,245,DOLLARS(millions)
2016,E,Construction,h_200+,Total assets,3888,DOLLARS(millions)
2016,E,Construction,h_200+,Fixed tangible assets,817,DOLLARS(millions)
2016,E,Construction,i_Industry_Total,Activity unit,56433,COUNT
2016,E,Construction,i_Industry_Total,Rolling mean employees,143565,COUNT
2016,E,Construction,i_Industry_Total,Salaries and wages paid,9993,DOLLARS(millions)
2016,E,Construction,i_Industry_Total,"Sales, government funding, grants and subsidies",49322,DOLLARS(millions)
2016,E,Construction,i_Industry_Total,Total income,49861,DOLLARS(millions)
2016,E,Construction,i_Industry_Total,Total expenditure,46876,DOLLARS(millions)
2016,E,Construction,i_Industry_Total,Operating profit before tax,3895,DOLLARS(millions)
2016,E,Construction,i_Industry_Total,Total assets,31744,DOLLARS(millions)
2016,E,Construction,i_Industry_Total,Fixed tangible assets,7722,DOLLARS(millions)
2016,F,Wholesale Trade,a_0,Activity unit,8778,COUNT
2016,F,Wholesale Trade,a_0,Rolling mean employees,0,COUNT
2016,F,Wholesale Trade,a_0,Salaries and wages paid,303,DOLLARS(millions)
2016,F,Wholesale Trade,a_0,"Sales, government funding, grants and subsidies",6490,DOLLARS(millions)
2016,F,Wholesale Trade,a_0,Total income,6569,DOLLARS(millions)
2016,F,Wholesale Trade,a_0,Total expenditure,6041,DOLLARS(millions)
2016,F,Wholesale Trade,a_0,Operating profit before tax,524,DOLLARS(millions)
2016,F,Wholesale Trade,a_0,Total assets,4026,DOLLARS(millions)
2016,F,Wholesale Trade,a_0,Fixed tangible assets,839,DOLLARS(millions)
2016,F,Wholesale Trade,b_1-5,Activity unit,5568,COUNT
2016,F,Wholesale Trade,b_1-5,Rolling mean employees,12642,COUNT
2016,F,Wholesale Trade,b_1-5,Salaries and wages paid,761,DOLLARS(millions)
2016,F,Wholesale Trade,b_1-5,"Sales, government funding, grants and subsidies",8529,DOLLARS(millions)
2016,F,Wholesale Trade,b_1-5,Total income,8580,DOLLARS(millions)
2016,F,Wholesale Trade,b_1-5,Total expenditure,8160,DOLLARS(millions)
2016,F,Wholesale Trade,b_1-5,Operating profit before tax,528,DOLLARS(millions)
2016,F,Wholesale Trade,b_1-5,Total assets,4569,DOLLARS(millions)
2016,F,Wholesale Trade,b_1-5,Fixed tangible assets,569,DOLLARS(millions)
2016,F,Wholesale Trade,c_6-9,Activity unit,1305,COUNT
2016,F,Wholesale Trade,c_6-9,Rolling mean employees,9390,COUNT
2016,F,Wholesale Trade,c_6-9,Salaries and wages paid,553,DOLLARS(millions)
2016,F,Wholesale Trade,c_6-9,"Sales, government funding, grants and subsidies",5735,DOLLARS(millions)
2016,F,Wholesale Trade,c_6-9,Total income,5785,DOLLARS(millions)
2016,F,Wholesale Trade,c_6-9,Total expenditure,5498,DOLLARS(millions)
2016,F,Wholesale Trade,c_6-9,Operating profit before tax,297,DOLLARS(millions)
2016,F,Wholesale Trade,c_6-9,Total assets,2516,DOLLARS(millions)
2016,F,Wholesale Trade,c_6-9,Fixed tangible assets,216,DOLLARS(millions)
2016,F,Wholesale Trade,d_10-19,Activity unit,1113,COUNT
2016,F,Wholesale Trade,d_10-19,Rolling mean employees,14772,COUNT
2016,F,Wholesale Trade,d_10-19,Salaries and wages paid,870,DOLLARS(millions)
2016,F,Wholesale Trade,d_10-19,"Sales, government funding, grants and subsidies",8545,DOLLARS(millions)
2016,F,Wholesale Trade,d_10-19,Total income,8601,DOLLARS(millions)
2016,F,Wholesale Trade,d_10-19,Total expenditure,8200,DOLLARS(millions)
2016,F,Wholesale Trade,d_10-19,Operating profit before tax,395,DOLLARS(millions)
2016,F,Wholesale Trade,d_10-19,Total assets,4687,DOLLARS(millions)
2016,F,Wholesale Trade,d_10-19,Fixed tangible assets,360,DOLLARS(millions)
2016,F,Wholesale Trade,e_20-49,Activity unit,642,COUNT
2016,F,Wholesale Trade,e_20-49,Rolling mean employees,18975,COUNT
2016,F,Wholesale Trade,e_20-49,Salaries and wages paid,1304,DOLLARS(millions)
2016,F,Wholesale Trade,e_20-49,"Sales, government funding, grants and subsidies",14626,DOLLARS(millions)
2016,F,Wholesale Trade,e_20-49,Total income,14774,DOLLARS(millions)
2016,F,Wholesale Trade,e_20-49,Total expenditure,14085,DOLLARS(millions)
2016,F,Wholesale Trade,e_20-49,Operating profit before tax,824,DOLLARS(millions)
2016,F,Wholesale Trade,e_20-49,Total assets,7992,DOLLARS(millions)
2016,F,Wholesale Trade,e_20-49,Fixed tangible assets,811,DOLLARS(millions)
2016,F,Wholesale Trade,f_50-99,Activity unit,228,COUNT
2016,F,Wholesale Trade,f_50-99,Rolling mean employees,15615,COUNT
2016,F,Wholesale Trade,f_50-99,Salaries and wages paid,975,DOLLARS(millions)
2016,F,Wholesale Trade,f_50-99,"Sales, government funding, grants and subsidies",11123,DOLLARS(millions)
2016,F,Wholesale Trade,f_50-99,Total income,11448,DOLLARS(millions)
2016,F,Wholesale Trade,f_50-99,Total expenditure,10796,DOLLARS(millions)
2016,F,Wholesale Trade,f_50-99,Operating profit before tax,642,DOLLARS(millions)
2016,F,Wholesale Trade,f_50-99,Total assets,6114,DOLLARS(millions)
2016,F,Wholesale Trade,f_50-99,Fixed tangible assets,479,DOLLARS(millions)
2016,F,Wholesale Trade,g_100-199,Activity unit,69,COUNT
2016,F,Wholesale Trade,g_100-199,Rolling mean employees,9015,COUNT
2016,F,Wholesale Trade,g_100-199,Salaries and wages paid,580,DOLLARS(millions)
2016,F,Wholesale Trade,g_100-199,"Sales, government funding, grants and subsidies",5860,DOLLARS(millions)
2016,F,Wholesale Trade,g_100-199,Total income,6041,DOLLARS(millions)
2016,F,Wholesale Trade,g_100-199,Total expenditure,5671,DOLLARS(millions)
2016,F,Wholesale Trade,g_100-199,Operating profit before tax,390,DOLLARS(millions)
2016,F,Wholesale Trade,g_100-199,Total assets,3701,DOLLARS(millions)
2016,F,Wholesale Trade,g_100-199,Fixed tangible assets,294,DOLLARS(millions)
2016,F,Wholesale Trade,h_200+,Activity unit,57,COUNT
2016,F,Wholesale Trade,h_200+,Rolling mean employees,26289,COUNT
2016,F,Wholesale Trade,h_200+,Salaries and wages paid,1739,DOLLARS(millions)
2016,F,Wholesale Trade,h_200+,"Sales, government funding, grants and subsidies",30185,DOLLARS(millions)
2016,F,Wholesale Trade,h_200+,Total income,30393,DOLLARS(millions)
2016,F,Wholesale Trade,h_200+,Total expenditure,29911,DOLLARS(millions)
2016,F,Wholesale Trade,h_200+,Operating profit before tax,534,DOLLARS(millions)
2016,F,Wholesale Trade,h_200+,Total assets,10737,DOLLARS(millions)
2016,F,Wholesale Trade,h_200+,Fixed tangible assets,1541,DOLLARS(millions)
2016,F,Wholesale Trade,i_Industry_Total,Activity unit,17754,COUNT
2016,F,Wholesale Trade,i_Industry_Total,Rolling mean employees,106695,COUNT
2016,F,Wholesale Trade,i_Industry_Total,Salaries and wages paid,7084,DOLLARS(millions)
2016,F,Wholesale Trade,i_Industry_Total,"Sales, government funding, grants and subsidies",91094,DOLLARS(millions)
2016,F,Wholesale Trade,i_Industry_Total,Total income,92193,DOLLARS(millions)
2016,F,Wholesale Trade,i_Industry_Total,Total expenditure,88362,DOLLARS(millions)
2016,F,Wholesale Trade,i_Industry_Total,Operating profit before tax,4135,DOLLARS(millions)
2016,F,Wholesale Trade,i_Industry_Total,Total assets,44343,DOLLARS(millions)
2016,F,Wholesale Trade,i_Industry_Total,Fixed tangible assets,5108,DOLLARS(millions)
2016,G,Retail Trade,a_0,Activity unit,12228,COUNT
2016,G,Retail Trade,a_0,Rolling mean employees,0,COUNT
2016,G,Retail Trade,a_0,Salaries and wages paid,260,DOLLARS(millions)
2016,G,Retail Trade,a_0,"Sales, government funding, grants and subsidies",3381,DOLLARS(millions)
2016,G,Retail Trade,a_0,Total income,3416,DOLLARS(millions)
2016,G,Retail Trade,a_0,Total expenditure,3203,DOLLARS(millions)
2016,G,Retail Trade,a_0,Operating profit before tax,C,DOLLARS(millions)
2016,G,Retail Trade,a_0,Total assets,2509,DOLLARS(millions)
2016,G,Retail Trade,a_0,Fixed tangible assets,922,DOLLARS(millions)
2016,G,Retail Trade,b_1-5,Activity unit,10671,COUNT
2016,G,Retail Trade,b_1-5,Rolling mean employees,23364,COUNT
2016,G,Retail Trade,b_1-5,Salaries and wages paid,806,DOLLARS(millions)
2016,G,Retail Trade,b_1-5,"Sales, government funding, grants and subsidies",7693,DOLLARS(millions)
2016,G,Retail Trade,b_1-5,Total income,7753,DOLLARS(millions)
2016,G,Retail Trade,b_1-5,Total expenditure,7368,DOLLARS(millions)
2016,G,Retail Trade,b_1-5,Operating profit before tax,394,DOLLARS(millions)
2016,G,Retail Trade,b_1-5,Total assets,3601,DOLLARS(millions)
2016,G,Retail Trade,b_1-5,Fixed tangible assets,670,DOLLARS(millions)
2016,G,Retail Trade,c_6-9,Activity unit,2253,COUNT
2016,G,Retail Trade,c_6-9,Rolling mean employees,16275,COUNT
2016,G,Retail Trade,c_6-9,Salaries and wages paid,576,DOLLARS(millions)
2016,G,Retail Trade,c_6-9,"Sales, government funding, grants and subsidies",4461,DOLLARS(millions)
2016,G,Retail Trade,c_6-9,Total income,4486,DOLLARS(millions)
2016,G,Retail Trade,c_6-9,Total expenditure,4375,DOLLARS(millions)
2016,G,Retail Trade,c_6-9,Operating profit before tax,143,DOLLARS(millions)
2016,G,Retail Trade,c_6-9,Total assets,1630,DOLLARS(millions)
2016,G,Retail Trade,c_6-9,Fixed tangible assets,245,DOLLARS(millions)
2016,G,Retail Trade,d_10-19,Activity unit,1479,COUNT
2016,G,Retail Trade,d_10-19,Rolling mean employees,19473,COUNT
2016,G,Retail Trade,d_10-19,Salaries and wages paid,737,DOLLARS(millions)
2016,G,Retail Trade,d_10-19,"Sales, government funding, grants and subsidies",6728,DOLLARS(millions)
2016,G,Retail Trade,d_10-19,Total income,6747,DOLLARS(millions)
2016,G,Retail Trade,d_10-19,Total expenditure,6531,DOLLARS(millions)
2016,G,Retail Trade,d_10-19,Operating profit before tax,266,DOLLARS(millions)
2016,G,Retail Trade,d_10-19,Total assets,2357,DOLLARS(millions)
2016,G,Retail Trade,d_10-19,Fixed tangible assets,555,DOLLARS(millions)
2016,G,Retail Trade,e_20-49,Activity unit,642,COUNT
2016,G,Retail Trade,e_20-49,Rolling mean employees,18684,COUNT
2016,G,Retail Trade,e_20-49,Salaries and wages paid,699,DOLLARS(millions)
2016,G,Retail Trade,e_20-49,"Sales, government funding, grants and subsidies",6607,DOLLARS(millions)
2016,G,Retail Trade,e_20-49,Total income,6635,DOLLARS(millions)
2016,G,Retail Trade,e_20-49,Total expenditure,6430,DOLLARS(millions)
2016,G,Retail Trade,e_20-49,Operating profit before tax,208,DOLLARS(millions)
2016,G,Retail Trade,e_20-49,Total assets,1994,DOLLARS(millions)
2016,G,Retail Trade,e_20-49,Fixed tangible assets,262,DOLLARS(millions)
2016,G,Retail Trade,f_50-99,Activity unit,231,COUNT
2016,G,Retail Trade,f_50-99,Rolling mean employees,16263,COUNT
2016,G,Retail Trade,f_50-99,Salaries and wages paid,561,DOLLARS(millions)
2016,G,Retail Trade,f_50-99,"Sales, government funding, grants and subsidies",5759,DOLLARS(millions)
2016,G,Retail Trade,f_50-99,Total income,5777,DOLLARS(millions)
2016,G,Retail Trade,f_50-99,Total expenditure,5615,DOLLARS(millions)
2016,G,Retail Trade,f_50-99,Operating profit before tax,232,DOLLARS(millions)
2016,G,Retail Trade,f_50-99,Total assets,1698,DOLLARS(millions)
2016,G,Retail Trade,f_50-99,Fixed tangible assets,307,DOLLARS(millions)
2016,G,Retail Trade,g_100-199,Activity unit,192,COUNT
2016,G,Retail Trade,g_100-199,Rolling mean employees,27966,COUNT
2016,G,Retail Trade,g_100-199,Salaries and wages paid,937,DOLLARS(millions)
2016,G,Retail Trade,g_100-199,"Sales, government funding, grants and subsidies",9146,DOLLARS(millions)
2016,G,Retail Trade,g_100-199,Total income,9186,DOLLARS(millions)
2016,G,Retail Trade,g_100-199,Total expenditure,8936,DOLLARS(millions)
2016,G,Retail Trade,g_100-199,Operating profit before tax,269,DOLLARS(millions)
2016,G,Retail Trade,g_100-199,Total assets,2660,DOLLARS(millions)
2016,G,Retail Trade,g_100-199,Fixed tangible assets,503,DOLLARS(millions)
2016,G,Retail Trade,h_200+,Activity unit,117,COUNT
2016,G,Retail Trade,h_200+,Rolling mean employees,79068,COUNT
2016,G,Retail Trade,h_200+,Salaries and wages paid,2741,DOLLARS(millions)
2016,G,Retail Trade,h_200+,"Sales, government funding, grants and subsidies",22825,DOLLARS(millions)
2016,G,Retail Trade,h_200+,Total income,22939,DOLLARS(millions)
2016,G,Retail Trade,h_200+,Total expenditure,21935,DOLLARS(millions)
2016,G,Retail Trade,h_200+,Operating profit before tax,1111,DOLLARS(millions)
2016,G,Retail Trade,h_200+,Total assets,8848,DOLLARS(millions)
2016,G,Retail Trade,h_200+,Fixed tangible assets,2083,DOLLARS(millions)
2016,G,Retail Trade,i_Industry_Total,Activity unit,27816,COUNT
2016,G,Retail Trade,i_Industry_Total,Rolling mean employees,201090,COUNT
2016,G,Retail Trade,i_Industry_Total,Salaries and wages paid,7318,DOLLARS(millions)
2016,G,Retail Trade,i_Industry_Total,"Sales, government funding, grants and subsidies",66601,DOLLARS(millions)
2016,G,Retail Trade,i_Industry_Total,Total income,66939,DOLLARS(millions)
2016,G,Retail Trade,i_Industry_Total,Total expenditure,64393,DOLLARS(millions)
2016,G,Retail Trade,i_Industry_Total,Operating profit before tax,C,DOLLARS(millions)
2016,G,Retail Trade,i_Industry_Total,Total assets,25298,DOLLARS(millions)
2016,G,Retail Trade,i_Industry_Total,Fixed tangible assets,5547,DOLLARS(millions)
2016,H,Accommodation and Food Services,a_0,Activity unit,6015,COUNT
2016,H,Accommodation and Food Services,a_0,Rolling mean employees,0,COUNT
2016,H,Accommodation and Food Services,a_0,Salaries and wages paid,120,DOLLARS(millions)
2016,H,Accommodation and Food Services,a_0,"Sales, government funding, grants and subsidies",865,DOLLARS(millions)
2016,H,Accommodation and Food Services,a_0,Total income,901,DOLLARS(millions)
2016,H,Accommodation and Food Services,a_0,Total expenditure,801,DOLLARS(millions)
2016,H,Accommodation and Food Services,a_0,Operating profit before tax,C,DOLLARS(millions)
2016,H,Accommodation and Food Services,a_0,Total assets,2471,DOLLARS(millions)
2016,H,Accommodation and Food Services,a_0,Fixed tangible assets,1698,DOLLARS(millions)
2016,H,Accommodation and Food Services,b_1-5,Activity unit,8133,COUNT
2016,H,Accommodation and Food Services,b_1-5,Rolling mean employees,19965,COUNT
2016,H,Accommodation and Food Services,b_1-5,Salaries and wages paid,475,DOLLARS(millions)
2016,H,Accommodation and Food Services,b_1-5,"Sales, government funding, grants and subsidies",2026,DOLLARS(millions)
2016,H,Accommodation and Food Services,b_1-5,Total income,2057,DOLLARS(millions)
2016,H,Accommodation and Food Services,b_1-5,Total expenditure,1978,DOLLARS(millions)
2016,H,Accommodation and Food Services,b_1-5,Operating profit before tax,68,DOLLARS(millions)
2016,H,Accommodation and Food Services,b_1-5,Total assets,2133,DOLLARS(millions)
2016,H,Accommodation and Food Services,b_1-5,Fixed tangible assets,1228,DOLLARS(millions)
2016,H,Accommodation and Food Services,c_6-9,Activity unit,2655,COUNT
2016,H,Accommodation and Food Services,c_6-9,Rolling mean employees,19104,COUNT
2016,H,Accommodation and Food Services,c_6-9,Salaries and wages paid,438,DOLLARS(millions)
2016,H,Accommodation and Food Services,c_6-9,"Sales, government funding, grants and subsidies",C,DOLLARS(millions)
2016,H,Accommodation and Food Services,c_6-9,Total income,1419,DOLLARS(millions)
2016,H,Accommodation and Food Services,c_6-9,Total expenditure,1383,DOLLARS(millions)
2016,H,Accommodation and Food Services,c_6-9,Operating profit before tax,34,DOLLARS(millions)
2016,H,Accommodation and Food Services,c_6-9,Total assets,963,DOLLARS(millions)
2016,H,Accommodation and Food Services,c_6-9,Fixed tangible assets,502,DOLLARS(millions)
2016,H,Accommodation and Food Services,d_10-19,Activity unit,2409,COUNT
2016,H,Accommodation and Food Services,d_10-19,Rolling mean employees,32052,COUNT
2016,H,Accommodation and Food Services,d_10-19,Salaries and wages paid,748,DOLLARS(millions)
